trader_id,period_start,pnl_net,trades,win_rate,expectancy,pnl_std,e_sd,hold_min_median,buy_share,volume_mean,warning_breaches,critical_breaches,warning_metrics,critical_metrics,consecutive_negative,robust_score,mahalanobis,psi_expectancy,status
2026-04_Quantum_US30_SingleTrader,2020-03-09,-40.68000000000001,7,0.2857142857142857,-5.811428571428572,54.945843466869405,-0.1057664821349531,5.134616666666667,0.5714285714285714,0.6,0,0,,,1,0.8490840211779923,1.3314914496476304,9.252897450817724,RED
2026-04_Quantum_US30_SingleTrader,2020-03-16,73.68,1,1.0,73.68,,,0.7707499999999999,1.0,0.6,1,1,buy_share_high,buy_share_high,0,1.5470728753805136,4.192277435566234,8.81432265957282,RED
2026-04_Quantum_US30_SingleTrader,2020-04-20,-75.47999999999999,2,0.0,-37.739999999999995,0.4242640687119295,-88.95403307326745,89.35366666666667,1.0,0.6,1,1,buy_share_high,buy_share_high,1,1.2586550427764407,2.808232329393602,8.387748710566866,RED
2026-04_Quantum_US30_SingleTrader,2020-04-27,34.32000000000001,5,0.4,6.864000000000002,61.164572098560456,0.11222182653283942,69.4739,1.0,0.6,1,1,buy_share_high,buy_share_high,0,0.5481081846602215,1.0172511993702025,9.160649544983187,RED
2026-04_Quantum_US30_SingleTrader,2020-05-04,36.84,3,0.3333333333333333,12.280000000000001,53.69378455650151,0.2287043109631779,76.70561666666667,0.6666666666666666,0.39999999999999997,0,0,,,0,0.7271201434850104,1.492462118848456,8.742231135252092,RED
2026-04_Quantum_US30_SingleTrader,2020-05-11,-37.23,8,0.25,-4.65375,25.814639223012314,-0.18027561647468002,89.54570000000001,1.0,0.3,1,1,buy_share_high,buy_share_high,1,0.8779855613998819,1.6326880371342958,7.457460640553841,RED
2026-04_Quantum_US30_SingleTrader,2020-05-18,38.14,9,0.4444444444444444,4.237777777777778,46.437198122242954,0.09125825736992355,33.12863333333333,0.6666666666666666,0.4444444444444444,0,0,,,0,0.7125865319723521,1.525872745702704,7.654957800208926,RED
2026-04_Quantum_US30_SingleTrader,2020-05-25,-43.66,2,0.0,-21.83,22.075873708644014,-0.9888623339719622,17.822391666666665,0.5,0.35,0,0,,,1,1.3454191372129756,2.6703257741897506,7.840111375454876,RED
2026-04_Quantum_US30_SingleTrader,2020-06-01,20.509999999999998,8,0.375,2.5637499999999998,40.012529443912946,0.06407367981056293,142.75905833333331,0.625,0.46249999999999997,1,0,hold_min_median,,0,0.9317865322946551,2.2247538929847486,8.9789579024402,RED
2026-04_Quantum_US30_SingleTrader,2020-06-08,-206.93,11,0.18181818181818182,-18.811818181818182,47.56156995267961,-0.3955255934683108,50.249916666666664,1.0,0.6363636363636364,1,1,buy_share_high,buy_share_high,1,1.0481601391492943,2.654854228780027,9.122356622484965,RED
2026-04_Quantum_US30_SingleTrader,2020-06-15,64.87,7,0.42857142857142855,9.267142857142858,60.35938499639353,0.15353275812363842,25.197850000000003,0.7142857142857143,0.6142857142857142,0,0,,,0,0.5381101799771696,0.7464687903724906,9.257561119399966,RED
2026-04_Quantum_US30_SingleTrader,2020-06-22,60.24000000000001,7,0.42857142857142855,8.605714285714287,61.39057442776886,0.14017973224602465,10.247783333333333,0.7142857142857143,0.6285714285714287,0,0,,,0,0.592947790242463,0.9078738333468649,8.459727166689843,RED
2026-04_Quantum_US30_SingleTrader,2020-06-29,65.78,7,0.42857142857142855,9.397142857142857,68.72364506104279,0.13673813210571092,21.817633333333333,0.8571428571428571,0.6857142857142857,0,0,,,0,0.5161036450458688,0.795487337251952,10.95831808903399,RED
2026-04_Quantum_US30_SingleTrader,2020-07-06,-111.30000000000001,3,0.0,-37.1,0.06928203230275361,-535.4923746733893,6.747483333333333,1.0,0.6,1,1,buy_share_high,buy_share_high,1,1.2772000423651726,2.6130672106677855,10.4753394969559,RED
2026-04_Quantum_US30_SingleTrader,2020-07-13,162.99,9,0.5555555555555556,18.11,42.68914089086356,0.42422966642263693,44.97366666666667,1.0,0.39999999999999997,1,1,buy_share_high,buy_share_high,0,0.7554599704909243,1.559930071271006,8.858113683982294,RED
2026-04_Quantum_US30_SingleTrader,2020-07-20,21.279999999999994,7,0.42857142857142855,3.039999999999999,46.23915584581246,0.0657451448754186,61.99663333333333,1.0,0.4714285714285714,1,1,buy_share_high,buy_share_high,0,0.533977915927026,0.900012017541735,7.457460640553842,RED
2026-04_Quantum_US30_SingleTrader,2020-07-27,-25.49000000000001,6,0.3333333333333333,-4.248333333333335,60.73542077459138,-0.06994819957039998,45.651675,0.3333333333333333,0.6666666666666666,0,0,,,1,0.7506768481887998,1.9862960198006216,7.246996560355705,RED
