"Label","Entry time (UTC+1)","Symbol","Quantity","Volume","Type","Entry price","Broker commission","Swaps","Closing price","Closing time (UTC+1)","Net $","Pips","Gross $","Balance $","ID"
"RRL","22/05/2025 16:45:00.059","US30","13.80 Lots","13.80 Indices","Buy","41914.2","0.00","0.00","41852.7","22/05/2025 18:02:03.802","-848.70","-61.5","-848.70","171 206.82","3172"
"RRL","22/05/2025 16:50:00.214","US30","13.80 Lots","13.80 Indices","Buy","41895.7","0.00","0.00","42018.2","22/05/2025 17:16:07.324","1 690.50","122.5","1 690.50","172 055.52","3171"
"RRL","23/05/2025 16:30:00.206","US30","13.90 Lots","13.90 Indices","Buy","41567.2","0.00","0.00","41505.7","23/05/2025 17:05:05.870","-854.85","-61.5","-854.85","169 497.12","3176"
"RRL","23/05/2025 16:35:00.125","US30","13.90 Lots","13.90 Indices","Buy","41619.9","0.00","0.00","41558.4","23/05/2025 16:52:26.791","-854.85","-61.5","-854.85","170 351.97","3175"
"RRL","27/05/2025 16:35:00.002","US30","13.70 Lots","13.70 Indices","Buy","42173.0","0.00","0.00","42297.5","27/05/2025 17:39:35.106","1 705.65","124.5","1 705.65","171 202.77","3179"
"RRL","27/05/2025 16:40:00.134","US30","13.70 Lots","13.70 Indices","Buy","42191.0","0.00","0.00","42315.5","27/05/2025 17:41:24.058","1 705.65","124.5","1 705.65","172 908.42","3180"
"LONDON_1B1S","29/05/2025 14:44:31.714","US30","28.10 Lots","28.10 Indices","Sell","42144.0","0.00","0.00","42210.8","29/05/2025 14:52:26.004","-1 877.08","-66.8","-1 877.08","171 031.34","3182"
"LONDON_1B1S","02/06/2025 15:00:39.619","US30","27.80 Lots","27.80 Indices","Sell","41900.3","0.00","0.00","41962.4","02/06/2025 15:08:00.902","-1 726.38","-62.1","-1 726.38","169 304.96","3184"
"LONDON_1B1S","03/06/2025 14:35:00.111","US30","33.00 Lots","33 Indices","Buy","42357.7","0.00","0.00","42293.7","03/06/2025 14:52:21.935","-2 112.00","-64","-2 112.00","167 192.96","3186"
"RRL","03/06/2025 16:30:00.081","US30","27.10 Lots","27.10 Indices","Buy","42430.9","0.00","0.00","42553.7","03/06/2025 18:17:40.090","3 327.88","122.8","3 327.88","170 520.84","3189"
"RRL","03/06/2025 16:35:00.005","US30","27.10 Lots","27.10 Indices","Buy","42441.7","0.00","0.00","42564.7","03/06/2025 18:23:18.323","3 333.30","123","3 333.30","173 854.14","3190"
"LONDON_1B1S","05/06/2025 14:39:32.454","US30","28.20 Lots","28.20 Indices","Sell","42388.9","0.00","0.00","42265.7","05/06/2025 14:57:23.672","3 474.24","123.2","3 474.24","177 328.38","3192"
"RRL","05/06/2025 16:30:00.435","US30","28.80 Lots","28.80 Indices","Buy","42567.9","0.00","0.00","42505.9","05/06/2025 17:45:00.742","-1 785.60","-62","-1 785.60","173 771.58","3196"
"RRL","05/06/2025 16:35:00.432","US30","28.80 Lots","28.80 Indices","Buy","42575.4","0.00","0.00","42513.9","05/06/2025 17:40:28.909","-1 771.20","-61.5","-1 771.20","175 557.18","3195"
"LONDON_1B1S","06/06/2025 14:35:00.082","US30","33.90 Lots","33.90 Indices","Buy","42806.4","0.00","0.00","42742.7","06/06/2025 16:17:28.349","-2 159.43","-63.7","-2 159.43","171 612.15","3198"
"RRL","09/06/2025 18:30:00.196","US30","27.90 Lots","27.90 Indices","Buy","42870.2","0.00","0.00","42808.7","09/06/2025 20:42:30.827","-1 715.85","-61.5","-1 715.85","169 896.30","3201"
"RRL","09/06/2025 18:35:00.259","US30","27.90 Lots","27.90 Indices","Buy","42857.7","0.00","0.00","42800.7","09/06/2025 20:55:00.115","-1 590.30","-57","-1 590.30","168 306.00","3202"
"LONDON_1B1S","10/06/2025 15:40:49.933","US30","32.80 Lots","32.80 Indices","Buy","42803.7","0.00","0.00","42740.2","10/06/2025 16:32:39.664","-2 082.80","-63.5","-2 082.80","166 223.20","3204"
"RRL","10/06/2025 17:30:00.407","US30","27.00 Lots","27 Indices","Buy","42833.2","0.00","0.00","42769.7","10/06/2025 19:00:14.679","-1 714.50","-63.5","-1 714.50","162 829.30","3208"
"RRL","10/06/2025 17:35:00.017","US30","27.00 Lots","27 Indices","Buy","42854.2","0.00","0.00","42792.0","10/06/2025 19:00:12.327","-1 679.40","-62.2","-1 679.40","164 543.80","3207"
"LONDON_1B1S","12/06/2025 15:17:51.201","US30","31.70 Lots","31.70 Indices","Buy","42833.6","0.00","0.00","42956.3","12/06/2025 18:34:23.029","3 889.59","122.7","3 889.59","166 718.89","3212"
"RRL","12/06/2025 16:30:00.313","US30","26.40 Lots","26.40 Indices","Buy","42850.6","0.00","0.00","42916.8","12/06/2025 20:55:00.115","1 747.68","66.2","1 747.68","171 700.57","3214"
"RRL","12/06/2025 16:35:00.209","US30","26.40 Lots","26.40 Indices","Buy","42842.8","0.00","0.00","42965.3","12/06/2025 19:06:22.099","3 234.00","122.5","3 234.00","169 952.89","3213"
"LONDON_1B1S","13/06/2025 15:30:00.282","US30","27.90 Lots","27.90 Indices","Sell","42258.0","0.00","0.00","42320.5","13/06/2025 15:39:16.480","-1 743.75","-62.5","-1 743.75","169 956.82","3216"
"LONDON_1B1S","16/06/2025 14:35:00.100","US30","33.10 Lots","33.10 Indices","Buy","42492.5","0.00","0.00","42622.8","16/06/2025 14:54:02.829","4 312.93","130.3","4 312.93","174 269.75","3218"
"LONDON_1B1S","17/06/2025 14:35:00.368","US30","34.00 Lots","34 Indices","Buy","42396.7","0.00","0.00","42519.4","17/06/2025 16:11:43.389","4 171.80","122.7","4 171.80","178 441.55","3220"
"RRL","17/06/2025 16:30:00.068","US30","29.00 Lots","29 Indices","Buy","42442.7","0.00","0.00","42379.2","17/06/2025 17:59:05.743","-1 841.50","-63.5","-1 841.50","176 600.05","3223"
"RRL","17/06/2025 16:35:00.228","US30","29.00 Lots","29 Indices","Buy","42430.4","0.00","0.00","42368.9","17/06/2025 17:59:07.288","-1 783.50","-61.5","-1 783.50","174 816.55","3224"
"LONDON_1B1S","20/06/2025 14:35:08.259","US30","34.10 Lots","34.10 Indices","Buy","42347.1","0.00","0.00","42285.1","20/06/2025 14:53:22.535","-2 114.20","-62","-2 114.20","172 702.35","3226"
"LONDON_1B1S","23/06/2025 14:50:04.818","US30","33.60 Lots","33.60 Indices","Buy","42305.7","0.00","0.00","42428.2","23/06/2025 15:20:25.346","4 116.00","122.5","4 116.00","176 818.35","3228"
"RRL","23/06/2025 18:30:00.119","US30","28.70 Lots","28.70 Indices","Buy","42412.2","0.00","0.00","42534.7","23/06/2025 20:01:13.858","3 515.75","122.5","3 515.75","180 334.10","3231"
"RRL","23/06/2025 18:35:00.038","US30","28.70 Lots","28.70 Indices","Buy","42452.2","0.00","0.00","42575.2","23/06/2025 20:53:14.572","3 530.10","123","3 530.10","183 864.20","3232"
"RRL","24/06/2025 16:30:00.090","US30","29.80 Lots","29.80 Indices","Buy","43001.8","0.00","0.00","43124.8","24/06/2025 17:44:10.004","3 665.40","123","3 665.40","187 529.60","3235"
"RRL","24/06/2025 16:35:00.014","US30","29.80 Lots","29.80 Indices","Buy","43025.8","0.00","0.00","43148.8","24/06/2025 20:03:02.798","3 665.40","123","3 665.40","191 195.00","3236"
"LONDON_1B1S","26/06/2025 14:35:00.046","US30","37.30 Lots","37.30 Indices","Buy","43221.8","0.00","0.00","43160.1","26/06/2025 14:55:18.885","-2 301.41","-61.7","-2 301.41","188 893.59","3238"
"RRL","26/06/2025 16:30:00.177","US30","30.70 Lots","30.70 Indices","Buy","43276.6","0.00","0.00","43399.1","26/06/2025 18:44:20.142","3 760.75","122.5","3 760.75","192 654.34","3241"
"RRL","26/06/2025 16:35:00.255","US30","30.70 Lots","30.70 Indices","Buy","43287.1","0.00","0.00","43411.6","26/06/2025 19:16:10.051","3 822.15","124.5","3 822.15","196 476.49","3242"
"LONDON_1B1S","27/06/2025 15:30:00.043","US30","38.30 Lots","38.30 Indices","Buy","43724.7","0.00","0.00","43847.7","27/06/2025 16:36:08.205","4 710.90","123","4 710.90","201 187.39","3246"
"RRL","27/06/2025 16:30:00.301","US30","31.90 Lots","31.90 Indices","Buy","43805.7","0.00","0.00","43928.7","27/06/2025 17:07:55.258","3 923.70","123","3 923.70","205 111.09","3247"
"RRL","27/06/2025 16:35:00.202","US30","31.90 Lots","31.90 Indices","Buy","43839.7","0.00","0.00","43962.7","27/06/2025 17:21:13.119","3 923.70","123","3 923.70","209 034.79","3248"
"LONDON_1B1S","30/06/2025 14:35:21.219","US30","33.90 Lots","33.90 Indices","Sell","44021.3","0.00","0.00","44083.1","30/06/2025 16:38:14.201","-2 095.02","-61.8","-2 095.02","206 939.77","3250"
"LONDON_1B1S","01/07/2025 14:40:20.692","US30","33.60 Lots","33.60 Indices","Buy","44138.2","0.00","0.00","44261.2","01/07/2025 14:51:01.792","4 132.80","123","4 132.80","211 072.57","3252"
"RRL","01/07/2025 16:30:00.804","US30","17.10 Lots","17.10 Indices","Buy","44560.7","0.00","0.00","44496.2","01/07/2025 17:46:07.289","-1 102.95","-64.5","-1 102.95","208 917.97","3256"
"RRL","01/07/2025 16:35:00.166","US30","17.10 Lots","17.10 Indices","Buy","44575.2","0.00","0.00","44513.7","01/07/2025 16:43:52.671","-1 051.65","-61.5","-1 051.65","210 020.92","3255"
"LONDON_1B1S","10/07/2025 14:48:11.395","US30","33.90 Lots","33.90 Indices","Buy","44487.5","0.00","0.00","44610.5","10/07/2025 15:18:28.864","4 169.70","123","4 169.70","213 087.67","3258"
"RRL","10/07/2025 16:30:00.270","US30","17.30 Lots","17.30 Indices","Buy","44744.5","0.00","0.00","44681.2","10/07/2025 20:51:33.188","-1 095.09","-63.3","-1 095.09","210 916.52","3262"
"RRL","10/07/2025 16:35:00.124","US30","17.30 Lots","17.30 Indices","Buy","44751.7","0.00","0.00","44689.5","10/07/2025 16:53:43.628","-1 076.06","-62.2","-1 076.06","212 011.61","3261"
"LONDON_1B1S","14/07/2025 14:35:00.175","US30","34.20 Lots","34.20 Indices","Buy","44306.0","0.00","0.00","44429.0","14/07/2025 14:47:23.298","4 206.60","123","4 206.60","215 123.12","3264"
"LONDON_1B1S","17/07/2025 14:35:00.073","US30","34.90 Lots","34.90 Indices","Buy","44370.8","0.00","0.00","44494.6","17/07/2025 14:45:27.808","4 320.62","123.8","4 320.62","219 443.74","3266"
"LONDON_1B1S","21/07/2025 14:56:59.533","US30","35.60 Lots","35.60 Indices","Buy","44497.8","0.00","0.00","44435.8","21/07/2025 15:17:28.376","-2 207.20","-62","-2 207.20","217 236.54","3268"
"RRL","21/07/2025 16:30:00.372","US30","17.60 Lots","17.60 Indices","Buy","44578.8","0.00","0.00","44516.3","21/07/2025 19:47:24.982","-1 100.00","-62.5","-1 100.00","216 136.54","3271"
"RRL","21/07/2025 17:30:00.371","US30","17.60 Lots","17.60 Indices","Buy","44574.8","0.00","0.00","44512.8","21/07/2025 19:47:25.384","-1 091.20","-62","-1 091.20","215 045.34","3272"
"LONDON_1B1S","22/07/2025 14:37:21.274","US30","34.90 Lots","34.90 Indices","Buy","44400.6","0.00","0.00","44338.4","22/07/2025 15:12:05.527","-2 170.78","-62.2","-2 170.78","212 874.56","3274"
"RRL","24/07/2025 16:30:00.091","US30","17.30 Lots","17.30 Indices","Buy","44876.1","0.00","0.00","44814.6","24/07/2025 17:11:55.997","-1 063.95","-61.5","-1 063.95","211 810.61","3277"
"RRL","24/07/2025 16:35:00.533","US30","17.30 Lots","17.30 Indices","Buy","44863.1","0.00","0.00","44800.6","24/07/2025 17:15:02.110","-1 081.25","-62.5","-1 081.25","210 729.36","3278"
"LONDON_1B1S","25/07/2025 14:36:25.983","US30","34.20 Lots","34.20 Indices","Buy","44816.9","0.00","0.00","44755.1","25/07/2025 14:45:44.751","-2 113.56","-61.8","-2 113.56","208 615.80","3280"
"RRL","25/07/2025 18:05:00.574","US30","16.90 Lots","16.90 Indices","Buy","44843.9","0.00","0.00","44912.9","25/07/2025 20:55:00.115","1 166.10","69","1 166.10","209 781.90","3283"
"RRL","25/07/2025 18:10:01.010","US30","16.90 Lots","16.90 Indices","Buy","44848.6","0.00","0.00","44912.9","25/07/2025 20:55:00.115","1 086.67","64.3","1 086.67","210 868.57","3284"
"RRL","29/07/2025 18:50:00.207","US30","34.20 Lots","34.20 Indices","Sell","44615.2","0.00","0.00","44661.7","29/07/2025 20:55:00.115","-1 590.30","-46.5","-1 590.30","209 278.27","3286"
"LONDON_1B1S","31/07/2025 16:43:32.865","US30","8.50 Lots","8.50 Indices","Sell","44490.2","0.00","0.00","44364.7","31/07/2025 18:26:00.365","1 066.75","125.5","1 066.75","210 345.02","3288"
"RRL","31/07/2025 19:00:00.337","US30","34.20 Lots","34.20 Indices","Sell","44303.2","0.00","0.00","44180.2","31/07/2025 19:16:41.600","4 206.60","123","4 206.60","214 551.62","3290"
"LONDON_1B1S","04/08/2025 14:35:39.053","US30","52.30 Lots","52.30 Indices","Buy","43919.0","0.00","0.00","44043.0","04/08/2025 15:01:07.979","6 485.20","124","6 485.20","221 036.82","3292"
"RRL","04/08/2025 16:30:00.257","US30","17.90 Lots","17.90 Indices","Buy","44068.0","0.00","0.00","44191.0","04/08/2025 20:20:56.651","2 201.70","123","2 201.70","222 092.92","3296"
"RRL","04/08/2025 16:35:00.239","US30","17.90 Lots","17.90 Indices","Buy","44092.0","0.00","0.00","44028.0","04/08/2025 16:42:43.001","-1 145.60","-64","-1 145.60","219 891.22","3295"
"LONDON_1B1S","05/08/2025 15:00:00.333","US30","43.30 Lots","43.30 Indices","Sell","44112.8","0.00","0.00","43989.8","05/08/2025 15:42:30.963","5 325.90","123","5 325.90","227 418.82","3298"
"LONDON_1B1S","07/08/2025 15:10:23.640","US30","44.30 Lots","44.30 Indices","Sell","44205.1","0.00","0.00","44080.3","07/08/2025 15:24:58.464","5 528.64","124.8","5 528.64","232 947.46","3300"
"LONDON_1B1S","08/08/2025 14:53:59.766","US30","56.80 Lots","56.80 Indices","Buy","44130.8","0.00","0.00","44253.8","08/08/2025 15:08:28.379","6 986.40","123","6 986.40","239 933.86","3302"
"RRL","08/08/2025 17:30:00.328","US30","19.50 Lots","19.50 Indices","Buy","44188.8","0.00","0.00","44126.8","08/08/2025 20:47:18.644","-1 209.00","-62","-1 209.00","238 724.86","3305"
"RRL","08/08/2025 17:35:00.879","US30","19.50 Lots","19.50 Indices","Buy","44180.8","0.00","0.00","44118.8","08/08/2025 20:50:16.251","-1 209.00","-62","-1 209.00","237 515.86","3306"
"LONDON_1B1S","11/08/2025 14:40:42.890","US30","46.30 Lots","46.30 Indices","Sell","44204.4","0.00","0.00","44080.4","11/08/2025 15:26:56.459","5 741.20","124","5 741.20","243 257.06","3308"
"RRL","11/08/2025 18:20:00.733","US30","47.40 Lots","47.40 Indices","Sell","44008.4","0.00","0.00","43950.4","11/08/2025 20:55:00.007","2 749.20","58","2 749.20","246 006.26","3311"
"RRL","11/08/2025 18:45:00.156","US30","47.40 Lots","47.40 Indices","Sell","44012.2","0.00","0.00","43950.4","11/08/2025 20:55:00.007","2 929.32","61.8","2 929.32","248 935.58","3312"
"LONDON_1B1S","12/08/2025 15:02:11.205","US30","60.70 Lots","60.70 Indices","Buy","44293.6","0.00","0.00","44416.6","12/08/2025 15:08:03.287","7 466.10","123","7 466.10","256 401.68","3314"
"RRL","12/08/2025 16:30:00.602","US30","20.80 Lots","20.80 Indices","Buy","44427.1","0.00","0.00","44459.8","12/08/2025 20:55:00.097","680.16","32.7","680.16","257 081.84","3317"
"RRL","12/08/2025 16:35:00.280","US30","20.80 Lots","20.80 Indices","Buy","44446.6","0.00","0.00","44459.8","12/08/2025 20:55:00.097","274.56","13.2","274.56","257 356.40","3318"
"LONDON_1B1S","18/08/2025 14:36:26.954","US30","62.70 Lots","62.70 Indices","Buy","44997.4","0.00","0.00","44934.9","18/08/2025 14:42:20.529","-3 918.75","-62.5","-3 918.75","253 437.65","3320"
"LONDON_1B1S","19/08/2025 14:36:26.854","US30","61.80 Lots","61.80 Indices","Buy","45045.1","0.00","0.00","45168.1","19/08/2025 15:04:29.435","7 601.40","123","7 601.40","261 039.05","3322"
"LONDON_1B1S","21/08/2025 14:35:35.583","US30","50.90 Lots","50.90 Indices","Sell","44721.5","0.00","0.00","44599.0","21/08/2025 14:46:10.064","6 235.25","122.5","6 235.25","267 274.30","3324"
"RRL","21/08/2025 16:30:00.100","US30","21.70 Lots","21.70 Indices","Buy","44850.5","0.00","0.00","44788.8","21/08/2025 16:54:31.681","-1 338.89","-61.7","-1 338.89","264 596.52","3328"
"RRL","21/08/2025 16:35:00.565","US30","21.70 Lots","21.70 Indices","Buy","44887.5","0.00","0.00","44825.8","21/08/2025 16:52:59.900","-1 338.89","-61.7","-1 338.89","265 935.41","3327"
"LONDON_1B1S","22/08/2025 15:05:00.126","US30","64.50 Lots","64.50 Indices","Buy","45437.7","0.00","0.00","45560.7","22/08/2025 15:15:39.264","7 933.50","123","7 933.50","272 530.02","3330"
"RRL","22/08/2025 16:30:00.244","US30","22.10 Lots","22.10 Indices","Buy","45722.7","0.00","0.00","45660.7","22/08/2025 19:10:06.084","-1 370.20","-62","-1 370.20","269 789.62","3334"
"RRL","22/08/2025 16:35:00.342","US30","22.10 Lots","22.10 Indices","Buy","45744.7","0.00","0.00","45682.7","22/08/2025 17:26:40.675","-1 370.20","-62","-1 370.20","271 159.82","3333"
"LONDON_1B1S","25/08/2025 15:03:38.623","US30","52.60 Lots","52.60 Indices","Sell","45484.0","0.00","0.00","45361.0","25/08/2025 18:40:58.181","6 469.80","123","6 469.80","276 259.42","3336"
"RRL","25/08/2025 18:45:01.122","US30","53.90 Lots","53.90 Indices","Sell","45382.0","0.00","0.00","45345.0","25/08/2025 20:55:00.115","1 994.30","37","1 994.30","278 253.72","3338"
"LONDON_1B1S","26/08/2025 14:35:00.440","US30","67.80 Lots","67.80 Indices","Buy","45295.7","0.00","0.00","45234.2","26/08/2025 16:19:09.810","-4 169.70","-61.5","-4 169.70","274 084.02","3340"
"LONDON_1B1S","29/08/2025 15:30:00.044","US30","53.40 Lots","53.40 Indices","Sell","45448.3","0.00","0.00","45510.8","29/08/2025 15:40:13.990","-3 337.50","-62.5","-3 337.50","270 746.52","3342"
"LONDON_1B1S","05/09/2025 16:44:08.672","US30","6.60 Lots","6.60 Indices","Sell","45425.0","0.00","0.00","45302.0","05/09/2025 18:42:16.013","811.80","123","811.80","271 558.32","3344"
"LONDON_1B1S","16/09/2025 16:10:42.359","US30","6.60 Lots","6.60 Indices","Sell","45770.7","0.00","0.00","45812.7","16/09/2025 20:55:00.033","-277.20","-42","-277.20","271 281.12","3346"
"RRL","03/10/2025 16:30:00.464","US30","22.00 Lots","22 Indices","Buy","46853.2","0.00","0.00","46976.0","03/10/2025 16:54:11.323","2 701.60","122.8","2 701.60","273 982.72","3349"
"RRL","03/10/2025 16:35:00.267","US30","22.00 Lots","22 Indices","Buy","46873.5","0.00","0.00","46996.0","03/10/2025 16:58:02.857","2 695.00","122.5","2 695.00","276 677.72","3350"
"RRL","09/10/2025 18:25:00.366","US30","44.90 Lots","44.90 Indices","Sell","46332.2","0.00","0.00","46393.8","09/10/2025 18:40:35.719","-2 765.84","-61.6","-2 765.84","271 092.16","3354"
"RRL","09/10/2025 18:30:00.261","US30","44.90 Lots","44.90 Indices","Sell","46321.3","0.00","0.00","46384.1","09/10/2025 18:38:44.280","-2 819.72","-62.8","-2 819.72","273 858.00","3353"
"RRL","10/10/2025 18:10:00.043","US30","44.00 Lots","44 Indices","Sell","45716.0","0.00","0.00","45777.8","10/10/2025 18:11:46.172","-2 719.20","-61.8","-2 719.20","268 372.96","3356"
"RRL","10/10/2025 18:15:00.138","US30","43.60 Lots","43.60 Indices","Sell","45721.3","0.00","0.00","45783.8","10/10/2025 18:22:48.266","-2 725.00","-62.5","-2 725.00","265 647.96","3358"
"RRL","13/10/2025 16:30:00.212","US30","21.50 Lots","21.50 Indices","Buy","46086.6","0.00","0.00","46024.8","13/10/2025 18:47:54.620","-1 328.70","-61.8","-1 328.70","262 986.26","3362"
"RRL","13/10/2025 16:35:00.398","US30","21.50 Lots","21.50 Indices","Buy","46122.6","0.00","0.00","46060.6","13/10/2025 16:42:42.072","-1 333.00","-62","-1 333.00","264 314.96","3361"
"RRL","14/10/2025 16:30:00.360","US30","21.30 Lots","21.30 Indices","Buy","46012.7","0.00","0.00","46135.2","14/10/2025 16:44:21.141","2 609.25","122.5","2 609.25","265 595.51","3365"
"RRL","14/10/2025 16:35:00.268","US30","21.30 Lots","21.30 Indices","Buy","46052.7","0.00","0.00","46177.4","14/10/2025 16:49:06.169","2 656.11","124.7","2 656.11","268 251.62","3366"
"RRL","20/10/2025 16:30:00.164","US30","21.80 Lots","21.80 Indices","Buy","46585.9","0.00","0.00","46708.7","20/10/2025 18:19:20.520","2 677.04","122.8","2 677.04","273 610.06","3370"
"RRL","20/10/2025 16:35:00.646","US30","21.80 Lots","21.80 Indices","Buy","46570.9","0.00","0.00","46693.9","20/10/2025 18:12:52.475","2 681.40","123","2 681.40","270 933.02","3369"
"RRL","21/10/2025 16:30:00.279","US30","22.20 Lots","22.20 Indices","Buy","47089.9","0.00","0.00","47028.4","21/10/2025 16:57:39.586","-1 365.30","-61.5","-1 365.30","272 244.76","3373"
"RRL","21/10/2025 16:35:00.313","US30","22.20 Lots","22.20 Indices","Buy","47072.9","0.00","0.00","47010.9","21/10/2025 17:06:31.831","-1 376.40","-62","-1 376.40","270 868.36","3374"
"RRL","23/10/2025 18:45:00.039","US30","22.00 Lots","22 Indices","Buy","46787.4","0.00","0.00","46725.3","23/10/2025 20:50:18.949","-1 366.20","-62.1","-1 366.20","269 502.16","3377"
"RRL","23/10/2025 18:50:00.427","US30","22.00 Lots","22 Indices","Buy","46760.8","0.00","0.00","46752.3","23/10/2025 20:55:00.115","-187.00","-8.5","-187.00","269 315.16","3378"
